大学名,学部,学科
東京外国語,国際社会,東南アジア②－前
東京外国語,国際社会,南アジア－前
東京外国語,国際社会,中東－前
東京外国語,国際社会,アフリカ－前
東京外国語,国際社会,オセアニア－前
東京外国語,国際社会,北西ヨーロ－後
東京外国語,国際社会,中央ヨーロ－後
東京外国語,国際社会,西南ヨーロ－後
東京外国語,国際社会,イベ／ラテン－後
東京外国語,国際社会,ロシア中央ア－後
東京外国語,国際社会,東アジア－後
東京外国語,国際社会,東南アジア①－後
東京外国語,国際社会,東南アジア②－後
東京外国語,国際社会,南アジア－後
東京外国語,国際社会,中東－後
東京外国語,国際社会,アフリカ－後
東京外国語,国際日本,国際日本－前
東京学芸,教育,初－国語－前
東京学芸,教育,初－社会－前
東京学芸,教育,初－数学－前
東京学芸,教育,初－理科－前
東京学芸,教育,初－音楽－前
東京学芸,教育,初－美術－前
東京学芸,教育,初－保健体育－前
東京学芸,教育,初－家庭－前
東京学芸,教育,初－英語－前
東京学芸,教育,初－学校教育－前
東京学芸,教育,初－学校心理－前
東京学芸,教育,初－国際教育－前
東京学芸,教育,初－環境教育－前
東京学芸,教育,初－ものづく－前
東京学芸,教育,初－幼児教育－前
東京学芸,教育,中－国語－前
東京学芸,教育,中－社会－前
東京学芸,教育,中－数学－前
東京学芸,教育,中－理科－前
東京学芸,教育,中－音楽－前
東京学芸,教育,中－美術－前
東京学芸,教育,中－保健体育－前
東京学芸,教育,中－家庭－前
東京学芸,教育,中－技術－前
東京学芸,教育,中－英語－前
東京学芸,教育,中－書道－前
東京学芸,教育,中－情報－前
東京学芸,教育,特別支援教育－前
東京学芸,教育,養護教育－前
東京学芸,教育,教－生涯学習－前
東京学芸,教育,教－カウンセ－前
東京学芸,教育,教－ソーシャ－前
東京学芸,教育,教－多文化－前
東京学芸,教育,教－情報教育－前
東京学芸,教育,教－表現教育－前
東京学芸,教育,教－生涯スポ－前
東京学芸,教育,初－国語－後
東京学芸,教育,初－社会－後
東京学芸,教育,初－数学－後
東京学芸,教育,初－理科－後
東京学芸,教育,初－音楽－後
東京学芸,教育,初－学校教育－後
東京学芸,教育,中－社会－後
東京学芸,教育,中－数学－後
東京学芸,教育,中－理科－後
東京学芸,教育,教－生涯学習－後
東京学芸,教育,教－多文化－後
東京学芸,教育,教－情報教育－後
東京芸術,美術,絵画－日本画－前
東京芸術,美術,絵画－油画－前
東京芸術,美術,彫刻－前
東京芸術,美術,工芸－前
東京芸術,美術,デザイン－前
東京芸術,美術,建築－前
東京芸術,美術,先端芸術表現－前
東京芸術,美術,芸術－前
東京芸術,音楽,作曲－前
東京芸術,音楽,声楽－前
東京芸術,音楽,器楽－前
東京芸術,音楽,指揮－前
東京芸術,音楽,邦楽－前
東京芸術,音楽,楽理－前
東京芸術,音楽,音楽環境創造－前
東京都立,人文社会,人間社会－前
東京都立,人文社会,人文－前
東京都立,人文社会,人間社会－後
東京都立,人文社会,人文－後
東京都立,法,法－前
東京都立,法,法－後
東京都立,経済経営,経済（一般）－前
東京都立,経済経営,経済（数理）－前
東京都立,経済経営,経済経営－後
東京都立,理,数理科学－前
東京都立,理,物理－前
東京都立,理,化学－前
東京都立,理,生命科学－前
東京都立,理,数理科学－後
東京都立,理,物理－後
東京都立,理,化学－後
東京都立,理,生命科学－後
東京都立,都市環境,地理環境－前
東京都立,都市環境,都市基盤環境－前
東京都立,都市環境,建築－前
東京都立,都市環境,環境応用化学－前
東京都立,都市環境,観光科学－前
東京都立,都市環境,都市政策文系－前
東京都立,都市環境,都市政策理系－前
東京都立,都市環境,地理環境－後
東京都立,都市環境,都市基盤環境－後
東京都立,都市環境,建築－後
東京都立,都市環境,環境応用化学－後
東京都立,都市環境,観光科学－後
東京都立,都市環境,都市政策科学－後
東京都立,システム,情報科学－前
東京都立,システム,電気電子工－前
東京都立,システム,機械システム－前
東京都立,システム,航空宇宙シス－前
東京都立,システム,インダストリ－前
東京都立,システム,情報科学－後
東京都立,システム,電気電子工－後
東京都立,システム,機械システム－後
東京都立,システム,航空宇宙シス－後
東京都立,システム,インダストリ－後
東京都立,健康福祉,看護－前
東京都立,健康福祉,理学療法－前
東京都立,健康福祉,作業療法－前
東京都立,健康福祉,放射線－前
東京都立,健康福祉,看護－後
東京都立,健康福祉,理学療法－後
東京都立,健康福祉,作業療法－後
東京都立,健康福祉,放射線－後
東京農工,工,生命工－前
東京農工,工,生体医用シス－前
東京農工,工,応用化学－前
東京農工,工,化学物理工－前
東京農工,工,機械システム－前
東京農工,工,知能情報シス－前
東京農工,工,生命工－後
東京農工,工,生体医用シス－後
東京農工,工,応用化学－後
東京農工,工,化学物理工－後
東京農工,工,機械システム－後
東京農工,工,知能情報シス－後
東京農工,農,生物生産－前
東京農工,農,応用生物科学－前
東京農工,農,環境資源科学－前
東京農工,農,地域生態シス－前
東京農工,農,共同獣医－前
東京農工,農,生物生産－後
東京農工,農,応用生物科学－後
東京農工,農,環境資源科学－後
東京農工,農,地域生態シス－後
東京農工,農,共同獣医－後
一橋,社会,社会－前
一橋,法,法律－前
一橋,経済,経済－前
一橋,経済,経済－後
一橋,商,前期
一橋,ソーシャル,データサイエ－前
一橋,ソーシャル,データサイエ－後
神奈川県立保健福祉,保健福祉,看護－前
神奈川県立保健福祉,保健福祉,栄養－前
神奈川県立保健福祉,保健福祉,社会福祉－前
神奈川県立保健福祉,保健福祉,リ－理学療法－前
神奈川県立保健福祉,保健福祉,リ－作業療法－前
神奈川県立保健福祉,保健福祉,看護－後
神奈川県立保健福祉,保健福祉,栄養－後
神奈川県立保健福祉,保健福祉,社会福祉－後
神奈川県立保健福祉,保健福祉,リ－理学療法－後
神奈川県立保健福祉,保健福祉,リ－作業療法－後
川崎市立看護,看護,看護－前
川崎市立看護,看護,看護－後
横浜国立,経済,経済一般－前
横浜国立,経済,経済ＤＳＥＰ－前
横浜国立,経済,経済ＬＢＥＥＰ前
横浜国立,経済,経済一般－後
横浜国立,経済,経済ＤＳＥＰ－後
横浜国立,経済,経済ＬＢＥＥＰ後
横浜国立,経営,経営一般－前
横浜国立,経営,経営ＤＳＥＰ－前
横浜国立,経営,経営一般－後
横浜国立,経営,経営ＤＳＥＰ－後
横浜国立,教育,言語文化社会－前
横浜国立,教育,自然生活－前
横浜国立,教育,芸－音楽－前
横浜国立,教育,芸－美術－前
横浜国立,教育,芸－体育－前
横浜国立,教育,芸－心理学－前
横浜国立,教育,芸－特別支援－前
横浜国立,都市科学,都市社会共生－前
横浜国立,都市科学,建築－前
横浜国立,都市科学,都市基盤－前
横浜国立,都市科学,環境リスク－前
横浜国立,都市科学,都市社会共生－後
横浜国立,都市科学,建築－後
横浜国立,都市科学,都市基盤－後
横浜国立,都市科学,環境リスク－後
横浜国立,理工,機－機械工学－前
横浜国立,理工,機－材料工学－前
横浜国立,理工,機－海洋空間－前
横浜国立,理工,化学・生命系－前
横浜国立,理工,数－数理科学－前
横浜国立,理工,数－物理工学－前
横浜国立,理工,数－電子情報－前
横浜国立,理工,数－情報工学－前
横浜国立,理工,機－機械工学－後
横浜国立,理工,機－材料工学－後
横浜国立,理工,機－海洋空間－後
横浜国立,理工,化学・生命系－後
横浜国立,理工,数－数理科学－後
横浜国立,理工,数－物理工学－後
横浜国立,理工,数－電子情報－後
横浜国立,理工,数－情報工学－後
横浜市立,国際教養,国際教養Ａ－前
横浜市立,国際教養,国際教養Ｂ－前
横浜市立,国際商,国際商Ａ－前
横浜市立,国際商,国際商Ｂ－前
横浜市立,理,理Ａ－前
横浜市立,理,理Ｂ－前
横浜市立,理,理－後
横浜市立,医,医（一般枠）－前
横浜市立,医,医（地域枠）－前
横浜市立,医,医（診療枠）－前
横浜市立,医,看護Ａ－前
横浜市立,医,看護Ｂ－前
横浜市立,データサイ,データサイエ－前
横浜市立,データサイ,データサイエ－後
三条市立,工,技術・経営Ａ－前
三条市立,工,技術・経営Ｂ－前
三条市立,工,技術・経営Ａ－中
三条市立,工,技術・経営Ｂ－中
上越教育,学校教育,初等教育教員－前
上越教育,学校教育,初等教育教員－後
長岡技術科学,工,工学－前
長岡造形,造形,デザインＡ－前
長岡造形,造形,デザインＢ－前
長岡造形,造形,美術・工芸Ａ－前
長岡造形,造形,美術・工芸Ｂ－前
長岡造形,造形,建築・環境Ａ－前
長岡造形,造形,建築・環境Ｂ－前
長岡造形,造形,デザイン－中
長岡造形,造形,美術・工芸－中
長岡造形,造形,建築・環境－中
